PhraseId,SentenceId,Phrase,Sentiment,length,word_length,label
96046,5017,Argentine,2,1,9,train
56573,2840,character-oriented,3,1,18,train
20734,925,trumpet,2,1,7,train
15158,652,actresses,2,1,9,train
116654,6220,sensitivities,2,1,13,train
35169,1653,squashed,1,1,8,train
115630,6163,ferment,2,1,7,train
118700,6344,arrow,2,1,5,train
129015,6938,skullduggery,2,1,12,train
22662,1026,welcomes,3,1,8,train
30771,1431,underlay,2,1,8,train
153301,8372,capitalism,2,1,10,train
106597,5629,participate,2,1,11,train
40646,1945,guilty-pleasure,3,1,15,train
48425,2364,undertaken,2,1,10,train
40736,1952,Calvin,2,1,6,train
120709,6456,pro-Serbian,2,1,11,train
34225,1608,impulses,2,1,8,train
23213,1051,majority,2,1,8,train
5286,209,megalomaniac,2,1,12,train
18691,819,Belgium,2,1,7,train
88434,4595,hermetic,2,1,8,train
6656,264,obsessively,1,1,11,train
6680,266,Woo,3,1,3,train
23805,1081,surprises,3,1,9,train
5096,198,schools,2,1,7,train
27156,1249,Murphy,2,1,6,train
99042,5194,hit-hungry,2,1,10,train
83365,4305,Cube,2,1,4,train
61794,3122,goals,3,1,5,train
138155,7475,wonder-what,2,1,11,train
19328,849,Imamura,2,1,7,train
75727,3881,coating,2,1,7,train
94397,4926,sag,2,1,3,train
5782,229,sizzle,2,1,6,train
68455,3473,rudimentary,2,1,11,train
66491,3374,tap-dancing,2,1,11,train
36746,1741,generally,2,1,9,train
21097,943,Napoleon,2,1,8,train
6629,264,Traveler,2,1,8,train
75937,3895,distraction,2,1,11,train
78738,4051,get-go,2,1,6,train
41791,2012,diciness,2,1,8,train
21449,959,songs,2,1,5,train
113143,6010,deem,2,1,4,train
95057,4958,self-styled,2,1,11,train
110909,5877,cruelties,2,1,9,train
110828,5872,Hitler-study,2,1,12,train
112647,5981,bath,2,1,4,train
52238,2580,Sylvie,2,1,6,train
28824,1336,concern,2,1,7,train
13239,570,Laura,2,1,5,train
48386,2362,admitted,2,1,8,train
25515,1167,mixing,2,1,6,train
42528,2050,transported,2,1,11,train
51991,2564,all-night,1,1,9,train
3444,128,clad,2,1,4,train
30674,1427,convolution,2,1,11,train
77248,3974,horrific,1,1,8,train
7743,314,codes,2,1,5,train
25675,1173,showing,2,1,7,train
41126,1971,endorses,3,1,8,train
86091,4456,evidence,2,1,8,train
80471,4145,route,2,1,5,train
101037,5307,defiant,2,1,7,train
75400,3866,website,2,1,7,train
4561,173,heavy,2,1,5,train
55822,2791,shared,2,1,6,train
31036,1446,well-paced,3,1,10,train
140930,7643,Pan,2,1,3,train
102111,5374,Erin,2,1,4,train
46722,2273,chainsaw,2,1,8,train
154925,8475,Revisited,2,1,9,train
61445,3105,dewy-eyed,2,1,9,train
33979,1597,Wes,2,1,3,train
58708,2960,Larry,2,1,5,train
20257,901,shooting,1,1,8,train
19638,863,deliver,3,1,7,train
27136,1249,Notorious,2,1,9,train
130640,7038,wide-awake,2,1,10,train
56517,2838,freeing,3,1,7,train
62595,3165,seduce,2,1,6,train
56950,2865,eyeballs,3,1,8,train
27351,1256,roller-coaster,2,1,14,train
66045,3350,fizzability,1,1,11,train
83771,4330,bully,1,1,5,train
22565,1020,Orlando,2,1,7,train
118251,6317,self-sacrifice,2,1,14,train
9981,418,moist,2,1,5,train
93239,4861,prejudice,2,1,9,train
19004,833,Seattle,2,1,7,train
3842,146,did,2,1,3,train
4652,176,incompetent,1,1,11,train
119799,6407,telenovela,2,1,10,train
6749,270,Mendes,2,1,6,train
33328,1561,110,2,1,3,train
65049,3291,eagerness,2,1,9,train
61043,3084,Alagna,2,1,6,train
17,1,that,2,1,4,train
72214,3689,Bailly,2,1,6,train
102749,5413,requiring,2,1,9,train
13833,595,Eastern,2,1,7,train
107969,5711,unstable,1,1,8,train
66492,3374,rhino,2,1,5,train
47473,2313,sights,1,1,6,train
11866,510,Kevin,2,1,5,train
123270,6616,10-year-old,2,1,11,train
103383,5451,improvise,2,1,9,train
92597,4824,amble,2,1,5,train
31969,1496,function,2,1,8,train
28243,1300,cruel,1,1,5,train
153460,8381,Mulholland,2,1,10,train
24241,1102,required,2,1,8,train
78026,4016,mystification,2,1,13,train
127902,6881,Brett,2,1,5,train
72634,3709,composer,2,1,8,train
7111,288,flame-like,2,1,10,train
131813,7105,humanistic,3,1,10,train
117243,6255,moviemakers,2,1,11,train
10431,438,startling,2,1,9,train
28048,1288,prison,2,1,6,train
2844,109,Tian,2,1,4,train
12337,527,absurdity,1,1,9,train
18834,826,cheery,4,1,6,train
2141,81,own,2,1,3,train
93499,4875,snow-and-stuntwork,2,1,18,train
141237,7661,retrieve,2,1,8,train
128988,6936,magician,2,1,8,train
19771,872,surf,2,1,4,train
83465,4312,forgoes,2,1,7,train
142030,7705,Harbour,2,1,7,train
17097,741,places,2,1,6,train
78269,4027,untrained,2,1,9,train
106681,5634,Archibald,2,1,9,train
83764,4330,distress,2,1,8,train
1789,66,garner,2,1,6,train
7767,315,lower-class,2,1,11,train
71297,3637,Chen,2,1,4,train
20434,912,engine,2,1,6,train
18617,817,devices,2,1,7,train
4152,156,example,2,1,7,train
40332,1931,Lisa,2,1,4,train
67745,3440,denial,2,1,6,train
144118,7822,scum,1,1,4,train
10941,467,austerity,2,1,9,train
28778,1334,revulsion,0,1,9,train
76134,3906,Kangaroo,2,1,8,train
4733,181,punch,2,1,5,train
27563,1266,flow,2,1,4,train
78665,4048,Nick,2,1,4,train
5753,228,well-intentioned,3,1,16,train
20746,925,a-bornin,2,1,8,train
18775,824,fresh-squeezed,2,1,14,train
118695,6344,ants,2,1,4,train
123584,6636,Addams,2,1,6,train
60487,3053,Mira,2,1,4,train
40914,1960,writer-actor,2,1,12,train
26635,1221,hanging,1,1,7,train
105699,5579,wide-smiling,3,1,12,train
60176,3035,Collinwood,2,1,10,train
1757,66,Downright,2,1,9,train
41152,1973,significantly,2,1,13,train
36213,1711,Amish,2,1,5,train
112530,5976,Tomatoes,2,1,8,train
90391,4704,neo-noir,2,1,8,train
2890,110,nor,2,1,3,train
80935,4171,jagged,2,1,6,train
27498,1263,implausibility,2,1,14,train
3672,138,fresh,4,1,5,train
71597,3652,Portugal,2,1,8,train
131422,7080,tame,3,1,4,train
72841,3720,Rodriguez,2,1,9,train
14936,641,firing,2,1,6,train
83163,4293,ditched,2,1,7,train
144517,7846,CleanFlicks,2,1,11,train
114202,6072,invisible,2,1,9,train
14060,604,younger,2,1,7,train
36967,1751,pleasing,4,1,8,train
119004,6360,insults,1,1,7,train
53140,2636,learns,2,1,6,train
40138,1922,pseudo-witty,2,1,12,train
99944,5243,schoolgirl,2,1,10,train
102759,5414,straight-up,2,1,11,train
41829,2013,dropped,3,1,7,train
4260,162,post-camp,2,1,9,train
61983,3135,frontman,2,1,8,train
32140,1505,Clyde,2,1,5,train
21096,943,aged,1,1,4,train
146618,7975,wizard,2,1,6,train
4514,170,hopeful,2,1,7,train
1413,52,down,2,1,4,train
42770,2064,neurotic,2,1,8,train
133640,7208,traditionally,2,1,13,train
48457,2368,Schiffer,3,1,8,train
147121,8006,losses,2,1,6,train
53081,2633,mind-bender,2,1,11,train
127914,6881,biographical,2,1,12,train
3904,148,splash,3,1,6,train
23001,1041,sub-formulaic,1,1,13,train
24825,1132,colour,2,1,6,train
138129,7472,milked,1,1,6,train
93935,4900,hammer,2,1,6,train
11308,487,Sara,2,1,4,train
102249,5380,faltering,1,1,9,train
6168,245,keeping,2,1,7,train
14947,642,pander,2,1,6,train
150050,8173,slew,2,1,4,train
7297,297,warmest,3,1,7,train
24613,1120,Kane,2,1,4,train
33821,1589,Conduct,2,1,7,train
51322,2527,pic,2,1,3,train
19799,873,Day-Lewis,2,1,9,train
2427,93,music,2,1,5,train
12242,523,historical,2,1,10,train
10641,450,carved,2,1,6,train
26030,1190,romancer,2,1,8,train
118979,6359,half-asleep,2,1,11,train
1248,46,-LRB-,1,1,5,train
87270,4525,obsessions,2,1,10,train
84392,4364,plummets,1,1,8,train
42869,2071,insistent,2,1,9,train
62327,3149,Fantasma,2,1,8,train
11057,471,teenagers,2,1,9,train
14041,604,action-comedy,2,1,13,train
18340,800,herself,2,1,7,train
67872,3446,glee,3,1,4,train
97479,5098,surface-obsession,2,1,17,train
128730,6924,schemes,2,1,7,train
114489,6090,peep,2,1,4,train
109456,5797,Officially,2,1,10,train
62052,3137,sticky,2,1,6,train
47150,2298,slivers,2,1,7,train
28589,1320,ideological,3,1,11,train
105359,5564,conveys,2,1,7,train
90300,4700,withered,1,1,8,train
96859,5062,masterly,3,1,8,train
16461,708,stereotyped,2,1,11,train
7632,309,momentum,2,1,8,train
87000,4509,family-friendly,3,1,15,train
146107,7944,Tim,2,1,3,train
82001,4230,Hood,2,1,4,train
14569,627,leaden,1,1,6,train
22926,1037,Cagney,2,1,6,train
5741,227,possibly,2,1,8,train
14622,630,newcomers,2,1,9,train
14725,634,dude,2,1,4,train
6863,275,critique,2,1,8,train
147306,8015,reopens,2,1,7,train
5634,224,huge,2,1,4,train
116246,6195,superheroics,2,1,12,train
129414,6958,evacuations,2,1,11,train
69173,3514,cheesiest,1,1,9,train
11871,510,hamstrung,1,1,9,train
32154,1506,sturm,2,1,5,train
116106,6187,bloodstream,2,1,11,train
909,33,makes,2,1,5,train
8695,362,unsophisticated,1,1,15,train
114414,6084,sadists,1,1,7,train
32464,1521,life-altering,3,1,13,train
95407,4983,Dan,2,1,3,train
89100,4632,di,2,1,2,train
8618,358,establishes,2,1,11,train
39569,1889,Phoenix,2,1,7,train
52062,2570,techno-tripe,1,1,12,train
11535,497,despair,1,1,7,train
143064,7765,Losin,2,1,5,train
77894,4006,inadvertent,1,1,11,train
5120,200,pretentiousness,1,1,15,train
117530,6272,Cuba,2,1,4,train
90677,4720,sharply,3,1,7,train
63623,3220,office,2,1,6,train
38529,1836,stick,2,1,5,train
27149,1249,tall,2,1,4,train
150391,8193,Chardonne,2,1,9,train
31732,1487,established,2,1,11,train
21648,969,rug,2,1,3,train
39201,1870,flirts,2,1,6,train
16028,688,sixties,2,1,7,train
398,14,throw,2,1,5,train
6030,240,campaign,2,1,8,train
38150,1813,accept,2,1,6,train
101393,5330,limb,2,1,4,train
31600,1480,ponderous,2,1,9,train
23125,1048,zoning,2,1,6,train
35346,1662,unentertaining,1,1,14,train
85916,4446,faint,2,1,5,train
63946,3235,transit,2,1,7,train
88961,4623,Barney,2,1,6,train
100710,5289,oh-so,2,1,5,train
9913,415,elicits,2,1,7,train
127815,6874,quietude,2,1,8,train
63359,3206,163,2,1,3,train
125402,6738,hinges,2,1,6,train
117682,6280,Ken,2,1,3,train
10047,422,laughing,4,1,8,train
5734,227,confused,1,1,8,train
89534,4655,gang-raped,2,1,10,train
9506,395,well-crafted,3,1,12,train
16294,702,inevitable,2,1,10,train
134019,7232,decipherable,2,1,12,train
35246,1656,backwater,3,1,9,train
141485,7676,shear,2,1,5,train
34672,1629,reverent,3,1,8,train
93693,4885,reminding,2,1,9,train
76828,3950,frowns,2,1,6,train
12261,525,Raimi,2,1,5,train
84673,4380,Bridget,2,1,7,train
8004,328,celebration,3,1,11,train
26873,1232,Holden,2,1,6,train
50629,2489,revolutionaries,2,1,15,train
102543,5397,thus,3,1,4,train
129370,6955,foul,1,1,4,train
53844,2673,boiled,2,1,6,train
129901,6993,Gainsbourg,2,1,10,train
28350,1308,accepting,2,1,9,train
16820,728,exactly,2,1,7,train
140839,7639,recite,2,1,6,train
19681,866,Auteuil,2,1,7,train
92668,4828,quick-cuts,2,1,10,train
121314,6496,rapes,2,1,5,train
102197,5378,argues,1,1,6,train
68526,3477,blows,1,1,5,train
130908,7056,Mushes,2,1,6,train
46452,2258,Kang,2,1,4,train
12596,541,valuable,3,1,8,train
104775,5533,curmudgeonly,1,1,12,train
50679,2492,unblinking,2,1,10,train
129212,6948,mind-numbing,1,1,12,train
126510,6803,nurtures,2,1,8,train
6791,272,abyss,1,1,5,train
148183,8063,back-story,2,1,10,train
77396,3981,McKlusky,2,1,8,train
152730,8333,percentages,2,1,11,train
148169,8062,un-bear-able,1,1,12,train
1400,51,drinker,2,1,7,train
27195,1251,exact,2,1,5,train
146202,7950,melting,2,1,7,train
109982,5824,Tonight,2,1,7,train
26856,1232,sorrowfully,1,1,11,train
89472,4651,down-and-dirty,1,1,14,train
40341,1931,Liza,2,1,4,train
65321,3307,chuckling,2,1,9,train
30160,1399,dish,2,1,4,train
25696,1173,learned,2,1,7,train
129894,6993,divertissement,2,1,14,train
17753,769,Hitchcockian,3,1,12,train
9764,406,ineptly,2,1,7,train
56594,2842,bull,1,1,4,train
93169,4855,re-working,2,1,10,train
66066,3351,Undercover,2,1,10,train
415,15,Moonlight,2,1,9,train
61027,3084,Angela,2,1,6,train
3582,133,used,2,1,4,train
76205,3909,conspirators,2,1,12,train
152558,8324,vocalized,2,1,9,train
81464,4200,worship,2,1,7,train
67952,3449,imply,2,1,5,train
57089,2875,Uma,2,1,3,train
83080,4288,Shreve,2,1,6,train
15371,658,mature,3,1,6,train
39577,1889,lacking,1,1,7,train
2997,113,viewer,2,1,6,train
64019,3238,dubious,1,1,7,train
38666,1843,nifty,3,1,5,train
67891,3446,discarded,1,1,9,train
122744,6585,dependence,2,1,10,train
113859,6052,mode,2,1,4,train
47843,2331,enjoying,3,1,8,train
50470,2482,third-person,2,1,12,train
37243,1768,bikes,2,1,5,train
102580,5399,elicited,2,1,8,train
6238,248,shorter,2,1,7,train
73608,3764,educational,2,1,11,train
94702,4941,Stonehenge,2,1,10,train
153597,8387,mishandle,2,1,9,train
59580,3004,icky,0,1,4,train
29416,1363,page,2,1,4,train
45784,2225,Hungry-Man,2,1,10,train
111383,5907,I-heard-a-joke,2,1,14,train
137768,7455,garage,2,1,6,train
44747,2169,Longest,2,1,7,train
15214,654,captivated,4,1,10,train
99542,5219,excites,4,1,7,train
5535,219,misery,1,1,6,train
40707,1950,trivializes,2,1,11,train
139207,7545,unforgettably,2,1,13,train
33575,1574,video-shot,2,1,10,train
34216,1607,name,2,1,4,train
68492,3474,wreak,1,1,5,train
62429,3156,Luis,2,1,4,train
10969,467,calamity,2,1,8,train
56213,2817,Beckett,2,1,7,train
9557,398,misty-eyed,2,1,10,train
105225,5556,sincerely,3,1,9,train
146606,7975,subtexts,2,1,8,train
33791,1588,sequel-for-the-sake,1,1,19,train
30103,1396,Cotswolds,2,1,9,train
78075,4018,too-extreme-for-TV,1,1,18,train
3926,149,Tarantula,2,1,9,train
61277,3096,camps,2,1,5,train
2772,106,society,2,1,7,train
72633,3709,stricken,2,1,8,train
86896,4503,Boogaloo,2,1,8,train
53347,2646,dreamy,3,1,6,train
3346,125,stars,2,1,5,train
105848,5586,Passer,2,1,6,train
3331,125,high-concept,3,1,12,train
1078,39,takes,2,1,5,train
23237,1052,performed,2,1,9,train
102418,5390,crawling,2,1,8,train
73810,3775,Callar,2,1,6,train
53756,2668,stronger,3,1,8,train
44590,2159,demand,2,1,6,train
20743,925,Mexican,2,1,7,train
78979,4063,squaddie,2,1,8,train
64550,3266,Frankie,2,1,7,train
128016,6886,ventures,2,1,8,train
41248,1978,cut-and-paste,2,1,13,train
34014,1597,schlock,2,1,7,train
42461,2046,Christmas,2,1,9,train
136726,7392,impatient,2,1,9,train
34603,1626,Moore,2,1,5,train
62190,3144,Vulakoro,2,1,8,train
56405,2828,Goyer,2,1,5,train
81685,4214,queasy-stomached,1,1,16,train
52118,2572,Tout,2,1,4,train
3876,147,Ferrara,2,1,7,train
35096,1650,Minkoff,2,1,7,train
22442,1013,loco,2,1,4,train
2728,105,Shyamalan,2,1,9,train
118022,6304,Xmas,3,1,4,train
11020,470,overlooked,2,1,10,train
20756,926,insufferably,1,1,12,train
155621,8517,outlet,2,1,6,train
40486,1936,abundant,3,1,8,train
48243,2354,consciously,2,1,11,train
94928,4953,Liana,2,1,5,train
9625,401,porn,2,1,4,train
111307,5902,Walt,2,1,4,train
34912,1642,sporadically,2,1,12,train
94985,4956,iteration,2,1,9,train
61485,3108,Kev,2,1,3,train
37037,1754,midsection,2,1,10,train
154597,8452,composure,2,1,9,train
122003,6540,sun-splashed,2,1,12,train
107378,5674,SC2,2,1,3,train
7189,293,alienation,1,1,10,train
9185,383,thesps,2,1,6,train
8474,351,likely,2,1,6,train
45905,2232,exploratory,2,1,11,train
16304,702,self-preservation,2,1,17,train
46761,2276,Vittorio,2,1,8,train
18038,786,super-simple,2,1,12,train
60934,3077,friendly,3,1,8,train
41918,2016,gaps,2,1,4,train
18139,792,Ichi,2,1,4,train
152198,8303,unrelieved,2,1,10,train
28582,1320,perspectives,2,1,12,train
17925,780,1920,2,1,4,train
8197,339,wanes,1,1,5,train
59021,2978,stubborn,2,1,8,train
51928,2562,closing,2,1,7,train
119444,6386,questioning,2,1,11,train
2535,97,sequels,2,1,7,train
61263,3096,1.2,2,1,3,train
49128,2400,pleasantly,3,1,10,train
22556,1020,future-world,3,1,12,train
67993,3451,eroti-comedy,1,1,12,train
41530,1999,flavor,2,1,6,train
1215,44,material,2,1,8,train
61359,3101,truncated,1,1,9,train
5037,197,TV,3,1,2,train
59906,3023,Bebe,2,1,4,train
25443,1164,fuel,2,1,4,train
8775,365,dates,3,1,5,train
1530,56,Oscar-size,2,1,10,train
25722,1175,intense,3,1,7,train
92373,4810,rhapsodize,2,1,10,train
42942,2074,instigator,2,1,10,train
1255,46,horrifying,1,1,10,train
89845,4676,Recoing,2,1,7,train
33901,1591,Crossroads,2,1,10,train
66639,3383,toys,2,1,4,train
236,8,like,2,1,4,train
9894,414,pill,2,1,4,train
29401,1362,Formuliac,1,1,9,train
148152,8062,lumpy,2,1,5,train
13125,564,euphoria,4,1,8,train
32422,1519,smash,2,1,5,train
36069,1701,Volletta,2,1,8,train
108715,5754,water-born,2,1,10,train
8410,349,Achero,2,1,6,train
72577,3707,survivable,2,1,10,train
110676,5864,infatuated,3,1,10,train
67753,3441,extracting,2,1,10,train
105966,5594,laugther,3,1,8,train
82567,4262,Hollywood-itis,2,1,14,train
96339,5032,mountains,2,1,9,train
29581,1370,pasta-fagioli,2,1,13,train
65365,3309,statement,2,1,9,train
75048,3848,cheeky,3,1,6,train
43841,2124,1999,2,1,4,train
14104,608,allegory,2,1,8,train
70621,3600,thunderous,3,1,10,train
126475,6800,stand-up-comedy,2,1,15,train
61381,3102,Antitrust,2,1,9,train
138971,7532,wheezing,1,1,8,train
49575,2427,staggering,2,1,10,train
82839,4277,potato,2,1,6,train
130584,7036,unrelated,1,1,9,train
24573,1119,nervous,1,1,7,train
72265,3693,punctuation,2,1,11,train
64452,3263,Maik,2,1,4,train
13818,595,ditty,2,1,5,train
437,16,try,2,1,3,train
36957,1751,England,2,1,7,train
12832,552,novel,3,1,5,train
132075,7120,boomer,2,1,6,train
6453,256,breezy,2,1,6,train
53906,2675,companionable,3,1,13,train
25106,1148,massacres,2,1,9,train
25316,1157,systematically,2,1,14,train
97656,5111,Aan,2,1,3,train
19127,838,familiarity,2,1,11,train
525,19,big-screen,2,1,10,train
9798,407,virtually,2,1,9,train
140469,7623,Co.,2,1,3,train
60925,3077,Robin,2,1,5,train
58275,2937,multi-character,2,1,15,train
31957,1496,focused,2,1,7,train
144106,7821,Demi,2,1,4,train
65356,3308,liberal,2,1,7,train
45421,2207,skewed,2,1,6,train
5687,226,threw,2,1,5,train
85588,4426,break-ups,2,1,9,train
149206,8118,mid-section,2,1,11,train
113807,6049,encyclopedia,2,1,12,train
19448,852,Theatre,2,1,7,train
110464,5851,unsavory,1,1,8,train
89392,4647,fleeing,2,1,7,train
147125,8006,retitle,2,1,7,train
35050,1648,Assayas,2,1,7,train
20622,920,Zone,2,1,4,train
63193,3195,Walsh,2,1,5,train
153783,8400,cared,2,1,5,train
104334,5504,self-aggrandizing,2,1,17,train
123929,6654,crummy-looking,2,1,14,train
20324,907,Welsh,2,1,5,train
116214,6192,forest,2,1,6,train
143016,7763,showers,2,1,7,train
14111,608,Germany,2,1,7,train
43277,2090,secretions,2,1,10,train
122470,6567,who-wrote-Shakespeare,2,1,21,train
6447,255,eerie,2,1,5,train
16073,691,fascinated,3,1,10,train
106968,5648,echelons,2,1,8,train
17074,740,conception,2,1,10,train
74998,3846,succumb,2,1,7,train
105696,5579,adoring,2,1,7,train
3073,115,seem,2,1,4,train
14892,640,shiny,2,1,5,train
23983,1089,Measured,2,1,8,train
68277,3465,eloquence,3,1,9,train
66023,3349,Scoob,3,1,5,train
82115,4237,intention,2,1,9,train
10846,460,blatant,2,1,7,train
123283,6616,visitor,2,1,7,train
70801,3609,distinguish,2,1,11,train
45511,2212,samurai,2,1,7,train
170,6,comedy-drama,2,1,12,train
7798,316,counterparts,2,1,12,train
17952,783,aficionados,2,1,11,train
140150,7604,complicity,2,1,10,train
137522,7440,98,3,1,2,train
69877,3553,gunfest,2,1,7,train
109615,5807,praiseworthy,4,1,12,train
84859,4388,indulgently,2,1,11,train
34337,1611,corrupt,1,1,7,train
61000,3082,displays,2,1,8,train
14466,623,joyful,4,1,6,train
33206,1556,IQ,2,1,2,train
5256,208,parapsychological,3,1,17,train
80725,4157,Dolly,2,1,5,train
86497,4479,Gaghan,2,1,6,train
152707,8332,double-pistoled,2,1,15,train
79771,4108,innuendoes,2,1,10,train
42936,2074,brim,2,1,4,train
4525,171,unfocused,0,1,9,train
69437,3529,departments,2,1,11,train
71856,3667,Kalesniko,2,1,9,train
114422,6085,wisely,3,1,6,train
76533,3934,irreverence,2,1,11,train
3513,130,darkness,1,1,8,train
114103,6065,vengefulness,2,1,12,train
16127,694,tumult,2,1,6,train
7481,303,rely,2,1,4,train
144799,7860,adrenalin,3,1,9,train
73727,3770,loathe,1,1,6,train
52984,2626,expectations,2,1,12,train
101039,5307,flux,2,1,4,train
14477,624,Halloween,2,1,9,train
1478,53,waste,1,1,5,train
110144,5832,Fingered,2,1,8,train
5171,204,such,2,1,4,train
75553,3873,urinates,2,1,8,train
33964,1595,civics,2,1,6,train
56148,2813,Jaunty,2,1,6,train
38903,1855,Kahlo,2,1,5,train
24479,1113,kicks,2,1,5,train
21511,963,Star\/producer,2,1,14,train
67300,3415,L.,2,1,2,train
146226,7951,Selby,2,1,5,train
11914,511,generalities,2,1,12,train
127709,6868,suspiciously,1,1,12,train
52429,2594,Anton,2,1,5,train
10762,457,Academy,2,1,7,train
3712,140,arty,2,1,4,train
51364,2530,Jonathan,2,1,8,train
11949,512,stance,2,1,6,train
133681,7211,muscles,2,1,7,train
14849,638,liar,2,1,4,train
11655,502,innuendo,1,1,8,train
70738,3605,walks,2,1,5,train
76191,3909,tit-for-tat,2,1,11,train
23853,1084,Millions,2,1,8,train
18852,827,uneasy,1,1,6,train
68001,3451,husband-and-wife,2,1,16,train
23763,1080,competence,3,1,10,train
141925,7698,decrepit,1,1,8,train
150007,8169,flounders,0,1,9,train
129547,6965,emergency,2,1,9,train
101065,5309,closed,3,1,6,train
64586,3268,pocket,2,1,6,train
5385,215,slasher,2,1,7,train
1498,54,bygone,2,1,6,train
6647,264,grievous,1,1,8,train
111552,5919,locusts,2,1,7,train
53123,2634,puberty,2,1,7,train
7278,297,clinical,2,1,8,train
140822,7638,metaphysical,3,1,12,train
44242,2145,autistic,1,1,8,train
2124,81,richer,2,1,6,train
101665,5351,tart,3,1,4,train
119119,6366,surfaces,2,1,8,train
134433,7252,fifth,2,1,5,train
33915,1592,Runner,2,1,6,train
128501,6912,civilization,2,1,12,train
71455,3644,bemused,2,1,7,train
2273,86,Decter,2,1,6,train
914,33,pacing,2,1,6,train
68941,3501,Shoe,2,1,4,train
38010,1807,crisp,2,1,5,train
10681,452,motion,2,1,6,train
14683,633,impressive,4,1,10,train
3392,127,powerful,4,1,8,train
4413,166,bouts,2,1,5,train
133974,7229,transfigures,2,1,12,train
122004,6540,whites,2,1,6,train
47819,2330,added,2,1,5,train
82357,4251,Gryffindor,2,1,10,train
25749,1176,Maguire,2,1,7,train
40045,1917,telescope,2,1,9,train
26099,1194,move,2,1,4,train
6905,276,psychotic,1,1,9,train
43652,2116,eternally,2,1,9,train
34765,1635,amassed,2,1,7,train
34461,1618,wan,1,1,3,train
4406,166,demanding,1,1,9,train
60304,3045,fireworks,2,1,9,train
77695,3995,serenely,2,1,8,train
80553,4149,seasoned,2,1,8,train
154971,8478,characterizes,2,1,13,train
50488,2483,brats,2,1,5,train
19109,837,sacrificed,2,1,10,train
13013,560,interviews,2,1,10,train
54426,2704,packages,2,1,8,train
76077,3903,shrug,2,1,5,train
147806,8041,tube,2,1,4,train
32265,1513,enveloping,2,1,10,train
64720,3277,uninventive,1,1,11,train
136381,7373,maneuvers,2,1,9,train
70718,3604,reports,2,1,7,train
109612,5807,terrors,2,1,7,train
1355,50,blame,2,1,5,train
2663,102,solid,3,1,5,train
15339,657,crushed,1,1,7,train
150986,8230,unexplained,2,1,11,train
13700,589,isolation,1,1,9,train
120703,6456,Bogdanich,2,1,9,train
78185,4023,clotted,1,1,7,train
41234,1977,wholesome,3,1,9,train
40505,1937,19th-century,2,1,12,train
25014,1140,astray,2,1,6,train
50944,2508,whoop,2,1,5,train
3939,149,1950s,2,1,5,train
110706,5865,alter,2,1,5,train
56239,2819,attack,1,1,6,train
114047,6062,melts,2,1,5,train
13997,603,Otar,2,1,4,train
98967,5190,dimwits,0,1,7,train
13320,573,took,2,1,4,train
17978,783,dealt,2,1,5,train
1147,42,home,2,1,4,train
67550,3429,dashing,3,1,7,train
23165,1049,PBS,2,1,3,train
51854,2558,preposterously,1,1,14,train
72745,3715,protracted,2,1,10,train
83908,4336,homosexuality,2,1,13,train
116642,6220,Jez,2,1,3,train
26273,1203,Rob,2,1,3,train
56296,2822,character-driven,2,1,16,train
15178,652,talents,3,1,7,train
19361,851,solemn,2,1,6,train
15345,657,conjures,2,1,8,train
2939,112,one-sided,2,1,9,train
40434,1933,satisfy,4,1,7,train
130404,7025,Sha-Na-Na,2,1,9,train
35232,1656,imbecilic,1,1,9,train
11371,488,standards,2,1,9,train
956,35,runaway,2,1,7,train
149863,8160,Kidd,2,1,4,train
132688,7153,timeout,1,1,7,train
239,8,reading,2,1,7,train
8007,328,these,2,1,5,train
149516,8138,Hinton,2,1,6,train
52016,2566,Frankly,2,1,7,train
72629,3709,Sven,2,1,4,train
19288,846,generation,2,1,10,train
90804,4725,Probes,2,1,6,train
113424,6027,salaciously,2,1,11,train
133999,7231,startled,2,1,8,train
4979,194,degree,2,1,6,train
76772,3947,formal,2,1,6,train
34589,1626,Quaid,2,1,5,train
42056,2024,pretends,2,1,8,train
155818,8528,small-budget,1,1,12,train
5938,237,rip-roaring,3,1,11,train
143334,7780,insubstantial,1,1,13,train
3256,121,tone,2,1,4,train
32329,1515,italics,2,1,7,train
34298,1610,discipline,2,1,10,train
5884,235,random,2,1,6,train
1417,52,Miramax,2,1,7,train
55151,2750,royals,2,1,6,train
68925,3501,resemble,2,1,8,train
89706,4667,valentine,3,1,9,train
98226,5148,histrionic,1,1,10,train
23577,1068,loquacious,3,1,10,train
19267,845,opened,2,1,6,train
62286,3148,disorienting,1,1,12,train
24784,1130,surely,2,1,6,train
138532,7502,chopsocky,1,1,9,train
20899,932,incident,2,1,8,train
127476,6857,Cantet,2,1,6,train
4431,167,exist,2,1,5,train
56032,2802,Baird,2,1,5,train
4858,186,gross-out,2,1,9,train
53437,2649,matron,2,1,6,train
78967,4062,Annie-Mary,2,1,10,train
102455,5392,Julianne,2,1,8,train
1608,59,movements,2,1,9,train
8304,345,embrace,2,1,7,train
64475,3263,sales,2,1,5,train
76700,3943,Truffaut,2,1,8,train
6820,274,Screenwriter,2,1,12,train
65615,3325,glimmer,2,1,7,train
15356,657,freshly,3,1,7,train
3215,120,revealed,2,1,8,train
142222,7715,world-at-large,2,1,14,train
46496,2259,exasperating,1,1,12,train
